,Abram_G.,Abramov_D.I.,Ahlberg_C.,Ahmed_Z.,Alameldin_T.,Alper_N.,Alpern_B.,Altobelli_D.,Alyea_F.,Ang_C.S.,Angus_I.G.,Ankerst_M.,Anupam_V.,Ashton_N.W.,Avila_R.,Bajaj_C.L.,Bajura_M.,Banecki_G.,Banerjee_D.,Banks_D.C.,Barrett_W.A.,Barry_P.,Beale_R.,Becker_B.,Bederson_B.B.,Benford_S.,Bergeron_R.D.,Bergman_L.D.,Betro_M.,Blanchard_P.,Boissonnat_J._D.,Botts_M.,Bradshaw_S.,Brandt_A.,Brankin_L.,Brill_M.,Brodlie_K.,Brooks_F.P._Jr.,Brown_M.H.,Burton_C.A.,Byeong_Seok_Shin,Carlis_J.V.,Carriere_J.,Carter_L.,Cavallo_J.,Celniker_G.,Chakravarty_I.,Chen_D.T.,Chen_J.,Chi_E.H.,Choi_M._Y.,Christie_R.D.,Chuah_M.C.,Cline_H.,Coatrieux_J.L.,Cork_D.J.,Corrie_B.,Cox_K.C.,Crawfis_R.,Croall_J.,Cross_R.A.,Crow_V.,Daiber_G.,Dar_S.,Dawkes_H.,Day_D.,Delmarcelle_T.,Derks_G.,Dillenseger_J._L.,Djatschin_W.,Dobkin_D.,Domik_G.O.,Domokos_G.,Dorn_G.,Doyle_M.D.,Drevermann_H.,Drew_N.S.,Duffin_K.L.,Durkin_J.W.,Dyer_C.R.,Dykstra_J.D.,Ebert_D.S.,Edoh_K.D.,Ehricke_H._H.,Eick_S.G.,Eisenhauer_G.,Elson_L.S.,Erickson_T.,Ernst_R.,Esbensen_K.,Faigle_C.,Falkenberg_C.,Farhat_C.,Faust_N.,Favre_J.M.,Fishman_E.K.,Fletcher_P.A.,Forrest_A.R.,Fracchia_F.D.,Fuchs_H.,Fujishiro_I.,Gatti_R.,Gay_A.,Geiger_B.,George_J.,Gerhold_T.,Gershon_N.,Ghavamnia_M.H.,Ghosh_S.,Gleason_L.,Globus_A.,Gokhale_N.,Golin_E.,Golovchinsky_G.,Goodman_S.J.,Goodrich_C.,Gotsman_C.,Grace_T.,Grant_C.,Grayson_M.,Grimm_M.,Grinstein_C.,Grinstein_G.,Gross_M.,Guritz_R.,Gusev_V.V.,Gutkauf_B.,Hagen_H.,Hahn_J.,Hai_Tao,Hamins_A.,Han_Wei_Shen,Hannemann_M.,Hansen_C.,Hanson_A.J.,Hayden_B.,Heidrich_W.,Hendley_R.J.,Hepting_D.H.,Hesselink_L.,Hibbard_W.,Hin_A.J.S.,Hinker_P.,Hinterberger_H.,Hirschman_L.,Hodges_L.F.,Hong_Chen,Hua_Su,Hughes_J.F.,Hui_Ma,Ingram_R.,Inselberg_A.,Insung_Ihm,Interrante_V.,Itoh_T.,Ivey_W.,Jean_Y.,Jennings_R.E.,Jerding_D.F.,Johannsen_A.,Johnson_C.R.,Johnston_L.J.,Johnstone_J.K.,Jorgenson_L.,Kamins_D.,Kamps_T.,Kaufman_A.,Kazman_R.,Keim_D.A.,Kenwright_D.,Kerlick_G.D.,Kikinis_R.,Kimelman_D.,Kindler_T.,Kirby_E.,Klimenko_S.V.,Knapp_L.,Kochevar_P.,Koller_D.,Kolojejchick_J.,Koyamada_K.,Kriegel_H._P.,Krueger_W.,Kuhn_D.,Kulkarni_R.,Kurzion_Y.,Kwan_Liu_Ma,Lane_D.A.,Lantrip_D.,LeVasseur_J.,Lee_J.P.,Leibfried_T.,Lent_G.E.,Lichan_Hong,Lindstrom_P.,Linthicum_S.,Lobb_R.J.,Loew_M.,Lohse_G.L.,Lorensen_W.,Lorensen_W.F.,Loughlin_M.M.,Lu_S.C.,Luders_P.,Ma_K._L.,Mace_T.,Mackerras_P.,Maeda_Y.,Mahadev_P.M.,Mankofsky_A.,Manocha_D.,Margaliot_M.,Marietta_M.,Marschner_S.R.,Martin_A.R.,Martin_D.C.,Mattis_J.,Max_N.,Mayer_H.F.,McCool_M.,McNabb_D.,Meemong_Lee,Meinzer_H._P.,Mihalisin_T.,Miller_R.A.,Minghim_R.,Mitchell_J.S.B.,Mitchell_R.,Montani_C.,Moorehead_R.J._II,Moorhead_R.J.,Moorman_J.,Mora_de_Freitas_P.,Moran_P.J.,Morley_C.,Morrow_T.M.,Muccioli_G.,Mulder_J.D.,Muzzy_R.,Nafis_C.,Najork_M.A.,Nathan_N.,Nguyen_B.G.,Nichols_J.,Nilsson_B.S.,Ning_P.,Nuesch_D.,Ohbuchi_R.,Paffenroth_R.,Pagendarm_H._G.,Pak_Chung_Wong,Palamidese_P.,Pang_A.,Parker_S.E.,Paul_B.,Paxson_C.,Pearlman_J.D.,Peercy_M.S.,Pelkie_C.,Pennock_K.,Pernicks_A.,Petajan_E.,Peterson_P.,Pfister_H.,Pizer_S.,Ponomarev_L.I.,Poon_A.,Post_F.H.,Post_F.J.,Pottier_M.,Prevost_N.,Rae_Kyoung_Lee,Ranken_D.,Rao_A.R.,Rebello_A.B.,Reichenberger_K.,Renz_W.,Retzel_E.,Rheingans_P.,Rhyne_T.M.,Ribarsky_W.,Richardson_D.C.,Riedl_J.,Roberge_J.,Robertson_P.K.,Rodrian_H.,Rogowitz_B.,Rosenburg_B.,Roth_M.,Roth_S.F.,Roth_T.,Rothman_P.,Roux_C.,Rover_D.T.,Rowlan_J.S.,Royappa_A.,Ruh_W.,Rushmeier_H.,Russell_R.D.,Sakas_G.,Samtaney_R.,Sato_H.,Scateni_R.,Schreyer_L._A.,Schroeder_W.J.,Schur_A.,Schwan_K.,Scopigno_R.,Scott_J.,Seidl_T.,Shade_J.,Sharp_C.,Shepley_M.,Shi_Z.,Shiri_S.M.,Shoop_E.,Sikorski_K.,Silva_C.T.,Silver_D.,Singer_B.A.,Sloan_K.,Smith_K.,Smith_P.J.,Smith_W.,Sobieczky_H.,Sobierajski_L.,Sonenberg_E.A.,Song_D.,Sowizral_H.A.,Spence_B.,Staadt_O.,Stasko_J.,State_A.,Stevens_J.,Stone_L.M.,Stonebraker_M.,Strasser_W.,Su_A.,Suter_M.,Sutliff_J.A.,Szuszczewicz_E.P.,Tabatabai_B.,Tal_A.,Taosong_He,Tector_C.,Thomas_J.,Thornborrow_C.,Treinish_L.A.,Turner_G.,Tweedie_L.,Twiddy_R.,Tyson_S.,Ueng_S.K.,Uselton_S.,Van_Gelder_A.,Van_Walsum_T.,Vannier_M.,Varshney_A.,Videau_H.,Wagner_M.,Wagner_T.A.,Waheed_A.,Walter_B.,Wang_S.,Ward_M.O.,Weiming_Gu,Wilhelms_J.,Williams_B.,Wills_G.J.,Wilson_A.J.S.,Winstead_J.,Wise_J.A.,Wistrand_E.,Wood_A.M.,Woodfield_A.P.,Wright_H.,Wright_W.V.,Wu_D.,Wu_J.,Xiaoyang_Mao,Yagel_R.,Yamrom_B.,Yang_X.D.,Yeong_Gil_Shin,Zheng_Z.C.,Zhifan_Zhu,de_Leeuw_W.,van_Liere_R.,van_Wijk_J.J.
Kaufman_A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
