,Ahrens_E.T.,Ahrens_J.,Albertelli_G.,Aldrich_C.,Aliaga_D.,Almasi_G.,Alper_N.,Andrews_K.,Angel_E.,Ankerst_M.,Appel_A.W.,Ardito_O.,Assa_J.,Atkins_M.S.,Aukstakalnis_S.,Avalos_M.J.,Avila_R.,Badre_A.,Bailey_M.,Bajaj_C.L.,Banchoff_T.,Banks_D.,Banks_D.C.,Barequet_G.,Barlow_J.,Barrett_H.,Barry_P.,Batra_R.,Bayer_E.,Beaudoin_L.,Beigel_R.,Bemis_K.,Bentley_C.L.,Berchtold_S.,Bergeron_R.D.,Bethel_W.,Biddlecome_T.,Bielser_D.,Bing_Ma,Blendell_J.,Bonneau_G._P.,Boring_E.,Boscoe_F.P.,Bossert_J.,Brady_M.,Braham_R.,Brewster_M.,Brodbeck_D.,Brodie_K.,Brodlie_K.,Brookes_G.,Brooks_F.P._Jr.,Bryson_S.,Buijs_P.C.,Bunge_H._P.,Burks_M.B.,Cahoon_P.,Capps_M.,Card_S.K.,Carenini_G.,Carlis_J.V.,Carpendale_S.,Carriere_J.,Cerco_C.F.,Chai_J.,Chalmers_M.,Chang_Sung_Jeong,Chapman_P.,Chen_B.,Chi_E.H.,Chi_Keung_Tang,Chi_V.L.,Chin_A_Woeng_J.W.C.,Chuah_M.C.,Chuan_Kai_Yang,Cignoni_P.,Claffy_K.,Clark_D.,Cline_D.,Cohen_J.,Cohen_Or_D.,Colbert_B.,Cornhill_J.F.,Cotture_P.,Couvillion_W.C._Jr.,Cowperthwaite_D.J.,Cox_K.C.,Cox_M.,Crabb_A.H.,Crawfis_R.,Crossno_P.,Crowe_J.,Cui_D.H.,Davidson_G.,Davis_D.,De_Floriani_L.,Derthick_M.,Drake_D.,Duchaineau_M.,Dunmire_C.,Durbin_J.,Ebert_D.S.,Ed_Huai_Hsin_Chi,Egbert_P.,Eick_S.G.,El_Sana_J.,Ellsworth_D.,Enns_J.T.,Ertl_T.,Evans_F.,Evans_M.L.,Fall_A.,Fall_J.,Falvo_M.,Faust_N.,Fayyad_E.,Feiner_S.,Fenner_B.,Finger_J.,Flak_B.,Flynn_J.,Flynn_P.,Foley_J.T.,Foote_H.,Forgang_A.B.,Forrest_A.R.,Fox_D.N.,Fracchia_D.,Fracchia_F.D.,Francis_G.,Franco_R.,Franke_R.,Frankel_F.,Frecon_E.,Freed_A.,Freund_J.,Friedrich_A.,Fry_B.,Fuchs_H.,Fuhrmann_A.,Fujimura_K.,Fujishiro_I.,Furse_C.,Gaither_K.,Gandhi_O.,Garland_M.,Garrett_W.F.,Gerald_Yamasaki_M.,Gershon_N.,Gerussi_A.,Gibbs_J.,Gieng_T.S.,Girod_B.,Girod_S.,Glassner_A.,Glick_D.,Glinert_E.P.,Gobbetti_E.,Goble_J.C.,Gomberg_C.C.,Gopi_M.,Gotsman_C.,Gray_M.,Green_N.,Grinstein_F.,Grinstein_G.,Groen_F.C.A.,Groller_E.,Grosch_C.,Gross_M.,Grosse_I.,Grosso_R.,Grzeszczuk_R._P.,Gueziec_A.,Guzdial_M.,Hackborn_D.,Hagedorn_J.,Hagen_H.,Hahmann_S.,Haimes_R.,Hamann_B.,Han_S.,Han_Wei_Shen,Hansen_C.,Hansen_M.,Hanson_A.J.,Hara_Y.,Harkes_J.,Hatanaka_Y.,Haug_D.,He_T.,Healey_C.,Heckbert_P.S.,Hege_H._C.,Herrmann_A.,Hesselink_L.,Hesser_J.,Hetzler_E.,Higashida_H.,Hirata_K.,Hoffman_E.,Hoffman_P.,Hogan_P.,Hohne_K.H.,Holzner_M.,Hong_L.,Hong_Qin,Horn_W.,House_D.,Huang_M.,Hughes_R.G.,Ichikawa_Y.,Ilgen_M.R.,Imamiya_A.,Inkpen_K.,Inselberg_A.,Interrante_V.,Ishikawa_H.,Itoh_T.,Jacobs_R.E.,Jiang_T.Y.,Jobard_B.,Johan_S.,Johnson_C.R.,Jones_K.W.,Jorgenson_L.,Joskowicz_L.,Joy_K.I.,Jun_Chen,Jung_I.,Jung_K.,Junyaprasert_K.,Kalvin_A.D.,Kanade_T.,Kao_D.,Kauffman_L.H.,Kaufman_A.,Kazman_R.,Keahey_T.A.,Keely_L.,Keeve_E.,Keim_D.A.,Kenchammana_Hosekote_D.,Kenwright_D.,Kerpedjiev_S.,Khoury_S.,Kikinis_R.,King_R.,King_T.,Kinzel_G.L.,Kitson_F.,Klein_R.,Knibbe_W._J.,Knill_D.L.,Knittel_G.,Kocmoud_C.J.,Kolojechick_A.J.,Kolojejchick_J.,Konstan_J.,Korn_J.,Koyamada_K.,Kral_M.V.,Kremers_D.,Kruger_H.,Kuo_E.,Kupfer_A.,Kurzion_Y.,Kuschfeldt_S.,Kwan_Liu_Ma,Laidlaw_D.,Laidlaw_D.H.,Landsberg_A.,Lantin_M.L.,Lanzagorta_M.,Laskowski_S.,Lastra_A.,Lavin_Y.,Lawrence_R.,Lazarus_F.,Lazzi_G.,Lefer_W.,Levanoni_Y.,Levin_D.,Levy_Y.,Lichan_Hong,Liebich_G.,Lindstrom_P.,Liqun_Jin,Livnat_Y.,Llopis_Artime_N.,Lodha_S.K.,Loffelmann_H.,Loomis_J.J.,Lorensen_B.,Lorensen_W.F.,Lu_S.C.,Lucas_P.,Lunzer_A.,Lurig_C.,Ma_H.,MacEachren_A.M.,Machiraju_R.,Mackinlay_J.,Magillo_P.,Maltrud_M.,Mandal_C.,Manocha_D.,Marciano_R.,Martin_K.,Martucci_L.,Maruyama_M.,Marx_K.,McCormick_P.,McDermott_R.,McGinley_J.,McKeon_R.,McPherson_A.,Meads_D.,Medioni_G.,Menzel_M.,Michaels_C.,Miller_E.L.,Miller_M.,Miller_N.,Miller_R.A.,Milo_T.,Mineev_Weinstein_M.B.,Ming_Hoe_Kiu,Miyoshi_T.,Moller_T.,Mones_Hattal_B.,Monks_C._R._F.,Montani_C.,Montgomery_K.,Moore_J.,Moorhead_R.J.,Morla_K.,Moses_Y.,Muellel_K.,Mueller_K.,Mukherjea_S.,Mulder_J.D.,Muller_H.A.,Munzner_T.,Muraki_S.,Murga_A.,M̦ller_T.,Nakamae_E.,Nakamura_K.,Napel_S.,Narayanan_P.J.,Nations_S.,Navazo_I.,Nguyen_H.T.,Nguyen_T.,Nielson_G.M.,Nolasco_E.,Obeysekare_U.,Okimoto_S.,Olano_M.,Olree_M.,Pagendarm_H._G.,Painter_J.S.,Pak_Chung_Wong,Pandit_V.,Pang_A.,Parent_M._A.,Parker_S.,Pascucci_V.,Paulson_S.,Pavlakos_C.,Peikert_R.,Pfeifle_P.,Pfister_H.,Pheng_Ann_Heng,Piatetsky_Shapiro_G.,Pichler_M.,Pickle_L.,Pili_P.,Pizer_S.,Plath_P.J.,Po_Yu_Tsai,Polthier_K.,Polunsky_Z.,Popescu_V.,Post_F.H.,Prado_J.,Puig_A.,Puppo_E.,Qian_Chen,Rabinovich_B.,Raghu_Raghavan,Ramamurti_R.,Rander_P.,Rao_R.,Readhead_C.,Rebello_A.B.,Reisner_J.,Remy_A.,Retzel_E.,Rheingans_P.,Ribarsky_W.,Riedl_J.,Robbins_K.A.,Roberts_D.A.,Robertson_E.L.,Rocchini_C.,Rockwood_A.,Rogowitz_B.,Rohrer_R.M.,Rona_P.,Rose_R.,Rosenberg_R.,Rosenblum_L.,Ross_M.,Rossiter_D.,Roth_M.,Roth_S.F.,Rundell_B.,Rushall_D.A.,Rushmeier_H.,Sacks_E.,Sadarjoen_I.A.,Sakas_G.,Sandberg_W.,Scannell_C.,Schendel_S.,Scheuermann_G.,Schiemann_T.,Schikore_D.R.,Schmalstieg_D.,Schmies_M.,Schroedel_W._J.,Schroeder_W.J.,Schussman_G.,Scopigno_R.,Senn_J.A.,Senseman_D.M.,Shaffer_C.A.,Shahidi_R.,Shahroudi_K._E.,Shapiro_D.,Shareel_N.,Shaw_C.,Sheehan_R.E.,Shekhar_R.,Shen_H._W.,Shen_Q.,Shiaofen_Fang,Shirley_P.,Shneerson_M.,Shneiderman_B.,Shoop_E.,Shrout_J.,Sibert_J.L.,Sigeti_D.E.,Silva_C.T.,Silver_D.,Simpson_T.,Skiena_S.,Sloan_K.,Sloan_P._P.,Smedstad_O.M.,Smith_G.,Smith_S.,Smithmier_L.,Sobierajski_L.,Solomovici_A.,Spanos_G.,Spoelder_H.J.W.,Sprenger_T.C.,Srinivasan_R.,Staadt_O.,Stalling_D.,Stanley_E.,Starr_C.,State_A.,Stein_C.,Stephanides_M.,Stern_E.A.,Stevens_P.,Storey_M.,Strasser_T.,Strasser_W.,Stroffolino_P.J.,Su_Huang,Subodh_Kumar,Sung_J.,Superfine_R.,Suya_You,Swan_J.E.,Takeshima_Y.,Tal_A.,Tam_R.,Tanin_E.,Taosong_He,Tarantino_P.,Taubin_G.,Taylor_R.M.,Teichmann_M.,Tenev_T.,Teraoka_T.,Thiansathaporn_P.,Thomas_J.,Tiede_U.,Tost_D.,Trapp_J.,Treinish_L.A.,Trott_A.,Trotts_I.J.,Troutner_J.,Tuceryan_M.,Turk_G.,Tuveri_M.,Tzi_cker_Chiueh,Ulitsky_L.,Uselton_S.,Van_Gelder_A.,Varshney_A.,Vaudin_M.,Vemuri_B.C.,Vicker_M.G.,Vickery_R.,Vidimce_K.N.,Volpe_C.R.,Vos_F.M.,Vroomen_L.C.,Wai_Yin_Ng,Wallcraft_A.,Wan_M.,Wang_X.,Ward_M.O.,Warren_J.,Wartell_Z.,Washburn_S.,Watson_A.,Watson_L.T.,Wax_M.,Weber_R.,Wegenkittl_R.,Weigle_C.,Weimer_H.,Welsh_T.,Wenli_Cai,Wernert_E.A.,Wessel_D.,Westermann_R.,Whitney_P.,Whitton_M.C.,Wiese_G.,Wiggins_W.,Wiley_D.F.,Wilhelms_J.,Williams_C.,Williams_G.,Wills_D.,Wills_G.,Wilson_C.M.,Winterkamp_J.,Wittenbrink_C.M.,Wolf_P.,Wolinsky_M.,Wong_K.,Wood_J.,Woodbury_C.,Wright_H.,Wylie_B.,Xia_J.C.,Xiaoyang_Mao,Xiuwen_Liu,Yagel_R.,Yamaguchi_Y.,Yi_Jen_Chiang,Yingcai_Xiao,Yong_Zhou,Zhaohua_Ding,Zhengrong_Liang,Zhifan_Zhu,Zhou_M.X.,Ziebarth_J.P.,Zockler_M.,Zorcolo_A.,Zuiderveld_K.J.,Zwa_A.,de_Leeuw_W.,de_Oliveira_Neto_M.,van_Liere_R.,van_Ooijen_P.M.A.,van_Wijk_J.J.,van_der_Heyden_J.E.,van_der_Zijp_J.
Kaufman_A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
